"Example: <b>https://www.paypal.com/au/cgi-bin/webscr?cmd=_express-checkout&useraction=<user_action>&amp;token=</b> Where &lt;user_action&gt; is 'commit' or 'continue', depending on your preference of commit button text.","Exemple : <b>https://www.paypal.com/au/cgi-bin/webscr?cmd=_express-checkout&useraction=<user_action>&amp;token=</b> où &lt;user_action&gt; vaut 'soumettre' ou 'continuer', en fonction du texte que vous souhaitez afficher dans le bouton."
"API Password","Mot de passe d'accès à l'API"
"API Signature","Signature de l'API"
"API User Name","Identifiant d'accès à l'API"
"Amex","American Express"
"Authorization","Autorisation"
"Authorize and Capture","Autorisation et collecte"
"Billing Information","Informations de facturation"
"Business Account","Compte professionnel"
"Business Name","Raison sociale"
"Card Verification Number","Numéro de vérification"
"Change Payment Method","Changer de mode de paiement"
"Change Shipping Address","Modifier"
"Credit Card Number","Numéro de carte de crédit"
"Credit Card Number: xxxx-%s","<strong>Numéro de carte de paiement :</strong> <span class=""nowrap"">xxxx-%s</span>"
"Credit Card Type","Type de carte de crédit"
"Credit Card Type: %s","<strong>Type de carte de paiement :</strong> <span class=""nowrap"">%s</span>"
"Credit Card Types","Types de cartes bancaires"
"Customer returned from PayPal site.","Le client est revenu du site Paypal."
"Debug Flag","Indicateur de déboguage"
"Discover","Discover"
"Edit Shopping Cart","Modifier le panier"
"Enabled","Activé"
"Error in creating an invoice","Erreur lors de la création d'une facture"
"Error in refunding the payment","Erreur lors du remboursement"
"Expiration Date","Date d'expiration"
"Expiration Date: %s/%s","Date d'expiration : %s/%s"
"Incl. Tax","TTC"
"Invalid transaction id","Identifiant de transaction invalide"
"Invoice #%s created","Facture n°%s créée"
"Issue Number","Numéro de problème"
"Items in Your Shopping Cart","Articles dans votre panier"
"MasterCard","MasterCard"
"Maximum image size is 750x90 px.","La taille maxi de l'image est 750x90 pixels."
"N/A","N/A"
"Name on Card","Propriétaire de la carte"
"Name on the Card: %s","<strong>Nom sur la carte :</strong> <span class=""nowrap"">%s</span>"
"New order status","Statut d'une nouvelle commande"
"No shipping method required.","Aucun mode de livraison nécessaire."
"Order","Commande"
"Order total amount does not match paypal gross total amount","Le montant total de la commande ne correspond pas au montant total brut Paypal"
"Page Style","Style de page"
"PayPal Accounts","Comptes Paypal"
"PayPal Email","Email Paypal"
"PayPal Express Checkout","PayPal Express Checkout"
"PayPal Uk Account","Compte Paypal UK"
"PayPal Website Payments Pro - Direct Payments","PayPal Website Payments Pro - Paiements directs"
"PayPal Website Payments Standard","PayPal Website Payments Standard"
"Payment Action","Action de paiement"
"Payment Method","Mode de paiement"
"Payment from Specific countries","Paiement depuis certains pays"
"Payment from applicable countries","Paiement depuis les pays applicables"
"Paypal Checkout","Commander via PayPal"
"Paypal IPN Invalid %s.","Paypal IPN non valide %s."
"Paypal Logo Image URL","URL de l'image du logo Paypal"
"Paypal URL","URL de Paypal"
"Place an Order","Passer une commande"
"Please select a shipping method...","Sélectionnez un mode de livraison..."
"Please select a valid shipping method","Sélectionnez une méthode de livraison valide"
"Price","Prix"
"Problem during communication with PayPal","Problème pendant la communication avec PayPal"
"Product Name","Nom du produit"
"Proxy Host","Hôte proxy"
"Proxy Port","Port de proxy"
"Qty","Quantité"
"Received IPN verification","Vérification d'IPN reçue"
"Review Order","Vérifier la commande"
"Sale","Vente"
"Sandbox Flag","Mode sandbox (pour les tests)"
"Selected currency code (","Code de devise sélectionnée ("
"Shipping Address","Adresse de livraison"
"Shipping Information","Informations de livraison"
"Shipping Method","Mode de livraison"
"Sorry, no quotes are available for this order at this time.","Désolé, aucune estimation n'est actuellement disponible pour cette commande."
"Sort order","Ordre de tri"
"Start Date","Date de début"
"Submitting order information...","Les informations de commande sont en cours d'envoi..."
"Subtotal","Sous total"
"Switch/Solo Only","Switch/Solo seulement"
"Switch/Solo card issue number: %s","Numéro de problème de carte Switch/Solo : %s"
"Switch/Solo card start Date: %s/%s","Date de début de carte Switch/Solo : %s/%s"
"There has been an error processing your payment. Please try later or contact us for help.","Une erreur est survenue lors du traitement de votre paiement. Veuillez réessayer plus tard ou nous contacter pour obtenir de l'aide."
"There was an error connecting to the Paypal server: %s","Une erreur s'est produite pendant la connexion avec le serveur PayPal : %s"
"There was an error during communication with Paypal: %s - %s","Une erreur s'est produite pendant la communication avec PayPal : %s - %s"
"Title","Titre"
"Transaction Type","Type de transaction"
"Type","Type"
"Unknown PayPal API error: %s","Erreur inconnue de l'API PayPal : %s"
"� jour Shipping Method","Changer de mode de livraison"
"Use Proxy","Utiliser un proxy"
"Visa","Visa"
"Website Payments Pro and Express Checkout (API Signature)","Paiement Pro sur site web et Commande expresse (Signature de l'API)"
"Website Payments Standard","Paiements standards sur site web"
"What is this?","Aide ?"
"You will be redirected to Paypal in a few seconds.","Vous serez redirigé(e) vers Paypal dans quelques secondes."
"Your billing address will be ignored and you will be redirected to PayPal UK website","Votre adresse de facturation sera ignorée et vous serez redirigé vers le site de Paypal UK."
